PARAM,FORMULATION,NODE_MULT,VERTIPORTS,ANG_CUTOFF,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARKING_CAP,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,NETWORKS,WEATHER_SCEN,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,ROUTE_SEEDING,PP_ALGO,TPR,KNN,SEEDS
144,CBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
145,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
146,CBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
147,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
148,CBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
149,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
150,CBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
151,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
152,CBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
153,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
154,CBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
155,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
156,CBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
157,FBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
158,CBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
159,FBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
160,CBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
161,FBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
162,CBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
163,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
164,CBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
165,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
166,CBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
167,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
168,CBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
169,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
170,CBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
171,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
172,CBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
173,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
174,CBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
175,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
176,CBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
177,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
178,CBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
179,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
180,CBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
181,FBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
182,CBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
183,FBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
184,CBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
185,FBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
186,CBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
187,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
188,CBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
189,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
190,CBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
191,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
192,CBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
193,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
194,CBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
195,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
196,CBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
197,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
198,CBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
199,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
200,CBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
201,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
202,CBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
203,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
204,CBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
205,FBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
206,CBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
207,FBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
208,CBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
209,FBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
210,CBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
211,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
212,CBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
213,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
214,CBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
215,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
216,CBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
217,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
218,CBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
219,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
220,CBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
221,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
222,CBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
223,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
224,CBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
225,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
226,CBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
227,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
228,CBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
229,FBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
230,CBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
231,FBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
232,CBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
233,FBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
234,CBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
235,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
236,CBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
237,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
238,CBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
239,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
240,CBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
241,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
242,CBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
243,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
244,CBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
245,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
246,CBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
247,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
248,CBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
249,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
250,CBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
251,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
252,CBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
253,FBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
254,CBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
255,FBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
256,CBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
257,FBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
258,CBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
259,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
260,CBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
261,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
262,CBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
263,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
264,CBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
265,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
266,CBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
267,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
268,CBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
269,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
270,CBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
271,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
272,CBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
273,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
274,CBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
275,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
276,CBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
277,FBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
278,CBF,1.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
279,FBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
280,CBF,2.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
281,FBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
282,CBF,10.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
283,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
284,CBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
285,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
286,CBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
287,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
288,CBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
